Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,total_recent_ball_faced,form_strike_rate,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,total_home_ball_faced,home_strike_rate,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,total_away_ball_faced,away_strike_rate,overall_Percentage,recent_Percentage,home_Percentage,away_Percentage
113,114,DO Obuya,Kenya,7,84,1,128,0,0,0,1,14,62.63244692,7,84,1,0,0,0,1,14,0,0,4,58,0,0,0,0,0,14.5,0,0,3,26,1,0,0,0,1,13,0,0,17,17,16.5,25.5
114,115,JS Jesani,Kenya,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
115,116,T Mishra,Kenya,12,206,0,239,0,0,3,1,17.16666667,76.69144145,10,155,0,0,0,2,1,15.5,0,0,5,135,0,0,0,3,0,27,0,0,7,71,0,0,0,0,1,10.14285714,0,0,20,18.6,20.4,17
116,117,SO Tikolo,Kenya,9,176,1,145,0,1,1,2,22,100.1380872,9,176,1,0,1,1,2,22,0,0,1,24,0,0,0,0,0,24,0,0,8,152,1,0,1,1,2,21.71428571,0,0,21.2,21.2,16.5,25.2
117,118,TM Odoyo,Kenya,7,65,0,81,0,0,0,1,9.285714286,76.40371533,7,65,0,0,0,0,1,9.285714286,0,0,2,27,0,0,0,0,0,13.5,0,0,5,38,0,0,0,0,1,7.6,0,0,14.6,14.6,16.5,17
118,119,CO Obuya,Kenya,27,541,6,546,0,3,4,2,25.76190476,85.33613525,10,223,0,0,1,2,0,22.3,0,0,5,89,1,0,0,1,0,22.25,0,0,22,452,5,0,3,3,2,26.58823529,0,0,34.3,20.2,22.6,38
119,120,JK Kamande,Kenya,5,24,0,40,0,0,0,2,4.8,48,5,24,0,0,0,0,2,4.8,0,0,2,6,0,0,0,0,1,3,0,0,3,18,0,0,0,0,1,6,0,0,14.6,14.6,16.5,17
120,121,RL Bhudia,Kenya,3,20,1,20,0,0,0,1,10,74.07407407,3,20,1,0,0,0,1,10,0,0,2,9,0,0,0,0,1,4.5,0,0,1,11,1,0,0,0,0,0,0,0,21.9,21.9,16.5,0
121,122,LN Onyango,Kenya,3,12,2,16,0,0,0,0,12,83.33333333,3,12,2,0,0,0,0,12,0,0,2,8,1,0,0,0,0,8,0,0,1,4,1,0,0,0,0,0,0,0,43.7,43.7,32.9,0
122,123,Tamim Iqbal,Bangladesh,74,1693,11,1489,1,7,12,4,26.87301587,100.1243928,10,273,1,0,2,2,1,30.33333333,0,0,26,469,2,0,1,4,1,19.54166667,0,0,48,1224,9,1,6,8,3,31.38461538,0,0,58.1,23.1,29.6,55.2
123,124,Nazimuddin,Bangladesh,7,178,0,164,0,1,2,2,25.42857143,62.71974809,7,178,0,0,1,2,2,25.42857143,0,0,0,31,1,0,0,0,0,13,0,0,7,178,0,0,1,2,2,25.42857143,0,0,19.5,19.5,0,22.7
124,125,Aftab Ahmed,Bangladesh,10,200,2,163,0,1,2,0,25,126.2530998,10,200,2,0,1,2,0,25,0,0,0,31,1,0,0,0,0,13,0,0,10,200,2,0,1,2,0,25,0,0,24.5,24.5,0,28.5
125,126,Mohammad Ashraful,Bangladesh,20,382,1,285,0,2,2,2,20.10526316,126.0790407,10,207,0,0,1,1,2,20.7,0,0,1,24,0,0,0,0,0,24,0,0,19,358,1,0,2,2,2,19.88888889,0,0,25.1,19.1,16.5,29.5
126,127,Alok Kapali,Bangladesh,7,57,2,89,0,0,0,2,11.4,53.54599497,7,57,2,0,0,0,2,11.4,0,0,2,2,0,0,0,0,1,1,0,0,5,55,2,0,0,0,1,18.33333333,0,0,20.4,20.4,16.5,28.3
127,128,Mahmudullah,Bangladesh,77,1457,23,1218,0,4,17,2,26.98148148,110.3326739,10,198,3,0,1,1,0,28.28571429,0,0,30,677,11,0,3,8,0,35.63157895,0,0,47,780,12,0,1,9,2,22.28571429,0,0,62,25.5,47.9,47
128,129,Mashrafe Mortaza,Bangladesh,35,291,11,230,0,0,1,6,12.125,104.4285381,10,54,3,0,0,0,2,7.714285714,0,0,15,139,6,0,0,0,4,15.44444444,0,0,20,152,5,0,0,1,2,10.13333333,0,0,25,20.8,27.5,27.5
129,130,LMP Simmons,West Indies,56,1262,11,1048,0,8,5,6,28.04444444,102.2894289,10,346,3,0,3,0,0,49.42857143,0,0,27,607,7,0,4,2,0,30.35,0,0,29,655,4,0,4,3,6,26.2,0,0,47.2,26.2,37.9,37.5
130,131,ACL Richards,West Indies,1,10,0,17,0,0,0,0,10,58.82352941,1,10,0,0,0,0,0,10,0,0,0,31,1,0,0,0,0,13,0,0,1,10,0,0,0,0,0,10,0,0,14.6,14.6,0,17
131,132,MN Samuels,West Indies,65,1611,11,1414,0,10,11,0,29.83333333,105.3121172,10,277,2,0,1,3,0,34.625,0,0,19,496,3,0,2,3,0,31,0,0,46,1115,8,0,8,8,0,29.34210526,0,0,56.6,23.9,29,56.6
132,133,DJG Sammy,West Indies,50,587,16,422,0,0,5,3,17.26470588,130.1973349,10,114,4,0,0,0,1,19,0,0,21,225,4,0,0,3,2,13.23529412,0,0,29,362,12,0,0,2,1,21.29411765,0,0,34.7,24.3,30.2,34.8
133,134,AN Cook,England,4,61,0,55,0,0,0,0,15.25,109.9454365,4,61,0,0,0,0,0,15.25,0,0,2,24,0,0,0,0,0,12,0,0,2,37,0,0,0,0,0,18.5,0,0,14.6,14.6,16.5,17
134,135,IJL Trott,England,7,138,1,149,0,1,2,1,23,71.34952725,7,138,1,0,1,2,1,23,0,0,3,11,1,0,0,0,1,5.5,0,0,4,127,0,0,1,2,0,31.75,0,0,23.3,23.3,24.7,21.6
135,136,Salman Butt,Pakistan,21,488,2,469,0,2,5,1,25.68421053,93.84828716,10,285,1,0,2,3,1,31.66666667,0,0,1,1,1,0,0,0,0,0,0,0,20,487,1,0,2,5,1,25.63157895,0,0,28.2,23.9,0,31.4
136,137,Imran Nazir,Pakistan,23,495,3,377,0,3,3,2,24.75,114.6102812,10,180,0,0,1,0,1,18,0,0,0,31,1,0,0,0,0,13,0,0,23,495,3,0,3,3,2,24.75,0,0,29.8,18,0,34.8
137,138,Misbah-ul-Haq,Pakistan,32,771,12,720,0,3,6,1,38.55,101.0319633,10,214,3,0,0,2,1,30.57142857,0,0,1,87,1,0,1,0,0,0,0,0,31,684,11,0,2,6,1,34.2,0,0,38.9,23.7,0.8,42.9
138,139,Kamran Akmal,Pakistan,51,964,8,829,0,5,9,7,22.41860465,94.01155763,10,144,0,0,0,2,2,14.4,0,0,1,0,0,0,0,0,1,0,0,0,50,964,8,0,5,9,6,22.95238095,0,0,48.7,18.9,0,56.1
139,140,Yasir Arafat,Pakistan,11,92,4,79,0,0,0,0,13.14285714,123.5337828,10,90,3,0,0,0,0,12.85714286,0,0,0,31,1,0,0,0,0,13,0,0,11,92,4,0,0,0,0,13.14285714,0,0,22.9,20.8,0,26.7
140,141,Shoaib Akhtar,Pakistan,6,21,4,16,0,0,0,1,10.5,119.4444444,6,21,4,0,0,0,1,10.5,0,0,0,31,1,0,0,0,0,13,0,0,6,21,4,0,0,0,1,10.5,0,0,43.7,43.7,0,51
141,142,Farhad Reza,Bangladesh,8,65,1,89,0,0,0,1,9.285714286,68.25835623,8,65,1,0,0,0,1,9.285714286,0,0,4,22,1,0,0,0,1,7.333333333,0,0,4,43,0,0,0,0,0,10.75,0,0,16.7,16.7,22,17
142,143,Mushfiqur Rahim,Bangladesh,72,1219,15,1034,0,5,6,5,21.38596491,103.1912535,10,146,1,0,1,1,2,16.22222222,0,0,30,534,3,0,2,3,1,19.77777778,0,0,42,685,12,0,3,3,4,22.83333333,0,0,47.9,22.6,32.2,43.9
143,144,Shakib Al Hasan,Bangladesh,70,1481,9,1215,0,9,10,5,24.27868852,101.8102496,10,302,2,0,3,1,1,37.75,0,0,30,652,7,0,4,5,3,28.34782609,0,0,40,829,2,0,5,5,2,21.81578947,0,0,58,25.5,42.6,44.3
144,145,Abdur Razzak,Bangladesh,15,37,7,68,0,0,0,5,4.625,41.54761905,10,29,5,0,0,0,3,5.8,0,0,4,10,1,0,0,0,2,3.333333333,0,0,11,27,6,0,0,0,3,5.4,0,0,27.3,29.1,22,37.4
145,146,Syed Rasel,Bangladesh,2,7,0,9,0,0,0,0,3.5,108.3333333,2,7,0,0,0,0,0,3.5,0,0,0,31,1,0,0,0,0,13,0,0,2,7,0,0,0,0,0,3.5,0,0,14.6,14.6,0,17
146,147,JP Duminy,South Africa,74,1934,26,1576,0,11,20,6,40.29166667,112.5682694,10,251,4,0,2,3,0,41.83333333,0,0,30,670,8,0,4,6,4,30.45454545,0,0,44,1264,18,0,7,14,2,48.61538462,0,0,72.6,33,44.6,64.3
147,148,DF Watts,Scotland,5,104,0,94,0,0,2,1,20.8,83.54144897,5,104,0,0,0,2,1,20.8,0,0,0,31,1,0,0,0,0,13,0,0,5,104,0,0,0,2,1,20.8,0,0,17.6,17.6,0,20.5
148,149,RR Watson,Scotland,5,55,0,48,0,0,0,1,11,95.71428571,5,55,0,0,0,0,1,11,0,0,0,31,1,0,0,0,0,13,0,0,5,55,0,0,0,0,1,11,0,0,14.6,14.6,0,17
149,150,NS Poonia,Scotland,5,94,4,104,0,0,1,1,94,81.67003367,5,94,4,0,0,1,1,94,0,0,0,31,1,0,0,0,0,13,0,0,5,94,4,0,0,1,1,94,0,0,74.5,74.5,0,86.9
150,151,GM Hamilton,Scotland,4,19,0,25,0,0,0,0,4.75,88.40909091,4,19,0,0,0,0,0,4.75,0,0,0,31,1,0,0,0,0,13,0,0,4,19,0,0,0,0,0,4.75,0,0,14.6,14.6,0,17
151,152,NFI McCallum,Scotland,4,8,0,21,0,0,0,3,2,12.5,4,8,0,0,0,0,3,2,0,0,0,31,1,0,0,0,0,13,0,0,4,8,0,0,0,0,3,2,0,0,14.6,14.6,0,17
152,153,DR Brown,Scotland,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
153,154,CJO Smith,Scotland,5,57,1,52,0,0,1,3,14.25,53.33333333,5,57,1,0,0,1,3,14.25,0,0,0,31,1,0,0,0,0,13,0,0,5,57,1,0,0,1,3,14.25,0,0,21,21,0,24.4
154,155,RM Haq,Scotland,6,39,3,64,0,0,0,1,13,64.01515152,6,39,3,0,0,0,1,13,0,0,0,31,1,0,0,0,0,13,0,0,6,39,3,0,0,0,1,13,0,0,29.1,29.1,0,34
155,156,CM Wright,Scotland,1,14,0,19,0,0,0,0,14,73.68421053,1,14,0,0,0,0,0,14,0,0,0,31,1,0,0,0,0,13,0,0,1,14,0,0,0,0,0,14,0,0,14.6,14.6,0,17
156,157,JAR Blain,Scotland,2,3,1,3,0,0,0,1,3,75,2,3,1,0,0,0,1,3,0,0,0,31,1,0,0,0,0,13,0,0,2,3,1,0,0,0,1,3,0,0,29.1,29.1,0,34
157,158,JD Nel,Scotland,2,13,1,10,0,0,0,1,13,92.85714286,2,13,1,0,0,0,1,13,0,0,0,31,1,0,0,0,0,13,0,0,2,13,1,0,0,0,1,13,0,0,29.1,29.1,0,34
158,159,DS Smith,West Indies,6,203,1,170,0,2,2,0,40.6,126.6865079,6,203,1,0,2,2,0,40.6,0,0,1,37,0,0,0,1,0,37,0,0,5,166,1,0,2,1,0,41.5,0,0,23,23,17.4,26.7
159,160,R Rampaul,West Indies,4,12,3,22,0,0,0,1,12,40.83333333,4,12,3,0,0,0,1,12,0,0,2,11,1,0,0,0,0,11,0,0,2,1,2,0,0,0,1,0,0,0,58.3,58.3,32.9,0
160,161,G Gambhir,India,36,932,3,818,0,7,5,2,28.24242424,106.2373733,10,180,1,0,0,2,1,20,0,0,8,239,0,0,2,1,0,29.875,0,0,28,693,3,0,5,4,2,27.72,0,0,38.8,19.7,22.4,39.6
161,162,RV Uthappa,India,12,249,2,215,0,1,4,1,24.9,91.59978873,10,199,2,0,0,4,0,24.875,0,0,2,36,0,0,0,1,0,18,0,0,10,213,2,0,1,3,1,26.625,0,0,26.5,24.5,18.4,29.8
162,163,Yuvraj Singh,India,51,1177,10,906,0,8,7,1,28.70731707,111.6641095,10,169,2,0,0,1,0,21.125,0,0,18,437,3,0,3,3,1,29.13333333,0,0,33,740,7,0,5,4,0,28.46153846,0,0,49.2,20.1,32.9,44.3
163,164,IK Pathan,India,13,172,6,146,0,0,2,2,24.57142857,114.5100733,10,141,5,0,0,2,1,28.2,0,0,0,31,1,0,0,0,0,13,0,0,13,172,6,0,0,2,2,24.57142857,0,0,31.8,33.6,0,37.1
164,165,Harbhajan Singh,India,12,108,4,94,0,0,0,1,13.5,117.1311328,10,100,4,0,0,0,1,16.66666667,0,0,1,0,0,0,0,0,1,0,0,0,11,108,4,0,0,0,0,15.42857143,0,0,21.9,24.3,0,26.7
165,166,AB Agarkar,India,2,15,1,11,0,0,0,0,15,102.7777778,2,15,1,0,0,0,0,15,0,0,0,31,1,0,0,0,0,13,0,0,2,15,1,0,0,0,0,15,0,0,29.1,29.1,0,34
166,167,S Sreesanth,India,3,20,1,14,0,0,0,1,10,74.44444444,3,20,1,0,0,0,1,10,0,0,0,31,1,0,0,0,0,13,0,0,3,20,1,0,0,0,1,10,0,0,21.9,21.9,0,25.5
167,168,MS Atapattu,Sri Lanka,1,5,0,8,0,0,0,0,5,62.5,1,5,0,0,0,0,0,5,0,0,0,31,1,0,0,0,0,13,0,0,1,5,0,0,0,0,0,5,0,0,14.6,14.6,0,17
168,169,LPC Silva,Sri Lanka,15,175,2,184,0,0,1,0,13.46153846,94.54963165,10,99,1,0,0,0,0,11,0,0,1,21,1,0,0,0,0,0,0,0,14,154,1,0,0,1,0,11.84615385,0,0,19.5,16.2,0,21.6
169,170,HMCM Bandara,Sri Lanka,3,12,1,15,0,0,0,0,6,75.92592593,3,12,1,0,0,0,0,6,0,0,2,11,1,0,0,0,0,11,0,0,1,1,0,0,0,0,0,1,0,0,21.9,21.9,32.9,17
170,171,J Mubarak,Sri Lanka,14,221,4,175,0,0,3,2,22.1,113.4855641,10,116,2,0,0,1,1,14.5,0,0,1,13,0,0,0,0,0,13,0,0,13,208,4,0,0,3,2,23.11111111,0,0,26.3,20.9,16.5,31.4
171,172,G Wijekoon,Sri Lanka,2,1,1,6,0,0,0,1,1,50,2,1,1,0,0,0,1,1,0,0,0,31,1,0,0,0,0,13,0,0,2,1,1,0,0,0,1,1,0,0,29.1,29.1,0,34
172,173,MA Ouma,Kenya,13,73,1,94,0,0,0,3,6.083333333,65.7107636,10,67,1,0,0,0,1,7.444444444,0,0,1,4,0,0,0,0,0,4,0,0,12,69,1,0,0,0,3,6.272727273,0,0,15.8,16.2,16.5,18.5
173,174,NN Odhiambo,Kenya,14,117,3,118,0,0,1,3,10.63636364,87.82963069,10,98,3,0,0,1,2,14,0,0,2,14,1,0,0,0,0,14,0,0,12,103,2,0,0,1,3,10.3,0,0,22.3,24,32.9,24.6
174,175,AA Obanda,Kenya,22,299,1,298,0,1,1,5,14.23809524,72.72128342,10,90,0,0,0,0,3,9,0,0,4,24,1,0,0,0,0,8,0,0,18,275,0,0,1,1,5,15.27777778,0,0,22.2,14.6,22,24.2
175,176,PJ Ongondo,Kenya,4,19,0,15,0,0,0,2,4.75,72.14285714,4,19,0,0,0,0,2,4.75,0,0,1,16,0,0,0,0,0,16,0,0,3,3,0,0,0,0,2,1,0,0,14.6,14.6,16.5,17
176,177,DL Vettori,New Zealand,21,205,10,197,0,0,1,2,18.63636364,91.82147218,10,138,6,0,0,1,2,34.5,0,0,3,7,2,0,0,0,0,7,0,0,18,198,8,0,0,1,2,19.8,0,0,31,38.7,49.4,33.9
177,178,CL White,Australia,44,984,15,752,0,5,8,4,33.93103448,110.5446235,10,277,4,0,2,2,1,46.16666667,0,0,14,336,4,0,2,3,1,33.6,0,0,30,648,11,0,3,5,3,34.10526316,0,0,47.2,31,33.4,45.4
178,179,EC Joyce,England,14,364,4,398,0,1,3,0,36.4,83.26696276,10,223,3,0,0,2,0,31.85714286,0,0,1,11,0,0,0,0,0,11,0,0,13,353,4,0,1,3,0,39.22222222,0,0,26.4,23.6,16.5,31.3
179,180,PA Nixon,England,1,31,1,23,0,0,1,0,0,134.7826087,1,31,1,0,0,1,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,31,1,0,0,1,0,0,0,0,1,1,0,1.2
180,181,J Lewis,England,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
181,182,MS Panesar,England,1,1,0,2,0,0,0,0,1,50,1,1,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,14.6,14.6,0,17
182,183,JM Anderson,England,2,1,1,2,0,0,0,1,1,50,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,29.1,29.1,0,0
183,184,RR Sarwan,West Indies,16,298,3,298,0,2,0,1,22.92307692,95.5065703,10,157,2,0,0,0,1,19.625,0,0,7,156,0,0,1,0,1,22.28571429,0,0,9,142,3,0,1,0,0,23.66666667,0,0,24.6,18.2,19.6,30.1
184,185,BJ Hodge,Australia,11,183,3,146,0,0,3,0,22.875,120.9151315,10,148,3,0,0,2,0,21.14285714,0,0,2,17,1,0,0,0,0,17,0,0,9,166,2,0,0,3,0,23.71428571,0,0,25.7,25,32.9,27.8
185,186,BJ Haddin,Australia,29,402,7,360,0,0,4,2,18.27272727,98.70842478,10,103,3,0,0,1,1,14.71428571,0,0,5,94,1,0,0,2,0,23.5,0,0,24,308,6,0,0,2,2,17.11111111,0,0,28.2,23.8,24.3,28.3
186,187,MG Johnson,Australia,17,109,8,97,0,0,0,2,12.11111111,108.042105,10,46,4,0,0,0,2,7.666666667,0,0,3,7,1,0,0,0,0,3.5,0,0,14,102,7,0,0,0,2,14.57142857,0,0,27.5,24.3,24.7,34
187,188,V Sibanda,Zimbabwe,26,511,1,519,0,1,5,3,20.44,91.83895717,10,281,0,0,1,3,0,28.1,0,0,7,136,0,0,0,2,1,19.42857143,0,0,19,375,1,0,1,3,2,20.83333333,0,0,26.3,20.1,20.1,27.2
188,189,BRM Taylor,Zimbabwe,42,904,5,768,0,6,6,5,24.43243243,98.16648057,10,182,1,0,1,1,1,20.22222222,0,0,10,203,1,0,1,2,0,22.55555556,0,0,32,701,4,0,5,4,5,25.03571429,0,0,42.7,21.3,25.3,42.7
189,190,CJ Chibhabha,Zimbabwe,30,587,0,526,0,5,2,4,19.56666667,87.13487424,10,105,0,0,0,1,2,10.5,0,0,18,365,0,0,3,1,3,20.27777778,0,0,12,222,0,0,2,1,1,18.5,0,0,33.7,17.5,28.7,26.8
190,191,T Taibu,Zimbabwe,11,165,5,159,0,0,2,2,27.5,87.80250238,10,165,5,0,0,2,1,33,0,0,4,92,3,0,0,2,0,92,0,0,7,73,2,0,0,0,2,14.6,0,0,30.9,32.9,69,23.8
191,192,S Matsikenyeri,Zimbabwe,5,48,0,54,0,0,1,1,9.6,58.38888889,5,48,0,0,0,1,1,9.6,0,0,0,31,1,0,0,0,0,13,0,0,5,48,0,0,0,1,1,9.6,0,0,17.8,17.8,0,20.8
192,193,H Masakadza,Zimbabwe,61,1458,6,1323,0,9,8,1,26.50909091,96.85512308,10,168,0,0,1,1,1,16.8,0,0,22,327,0,0,1,1,0,14.86363636,0,0,39,1131,6,0,8,7,1,34.27272727,0,0,50.1,20.1,23.6,49
193,194,E Chigumbura,Zimbabwe,51,825,10,606,0,3,7,6,20.12195122,112.2255842,10,104,1,0,0,0,1,11.55555556,0,0,21,342,4,0,1,4,0,20.11764706,0,0,30,483,6,0,2,3,6,20.125,0,0,43.2,16.2,33.4,37.1
194,195,AO Suji,Kenya,2,11,1,26,0,0,0,0,11,44.44444444,2,11,1,0,0,0,0,11,0,0,1,4,0,0,0,0,0,4,0,0,1,7,1,0,0,0,0,0,0,0,29.1,29.1,16.5,0
195,196,HA Varaiya,Kenya,6,41,4,68,0,0,0,0,20.5,55.95619658,6,41,4,0,0,0,0,20.5,0,0,1,5,1,0,0,0,0,0,0,0,5,36,3,0,0,0,0,18,0,0,43.7,43.7,0,42.5
196,197,Fawad Alam,Pakistan,16,189,5,167,0,0,0,1,17.18181818,107.3528752,10,130,1,0,0,0,1,14.44444444,0,0,1,16,1,0,0,0,0,0,0,0,15,173,4,0,0,0,1,15.72727273,0,0,21.2,16.2,0,23.2
197,198,DBL Powell,West Indies,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
198,199,JS Patel,New Zealand,3,9,0,14,0,0,0,1,3,50,3,9,0,0,0,0,1,3,0,0,1,5,0,0,0,0,0,5,0,0,2,4,0,0,0,0,1,2,0,0,14.6,14.6,16.5,17
199,200,RP Singh,India,2,3,2,3,0,0,0,0,0,100,2,3,2,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0
200,201,P Utseya,Zimbabwe,17,77,7,101,0,0,0,3,7.7,64.91151006,10,53,4,0,0,0,1,8.833333333,0,0,9,45,5,0,0,0,0,11.25,0,0,8,32,2,0,0,0,3,5.333333333,0,0,24.8,24.3,37.1,22.7
201,202,YK Pathan,India,18,236,5,172,0,0,3,3,18.15384615,114.1819192,10,114,2,0,0,1,1,14.25,0,0,2,10,0,0,0,0,1,5,0,0,16,226,5,0,0,3,2,20.54545455,0,0,27.3,21,16.5,32.5
202,203,RG Sharma,India,102,2864,14,2113,4,22,8,6,32.54545455,115.1379226,10,325,0,0,4,0,0,32.5,0,0,39,1019,4,3,4,2,1,29.11428571,0,0,63,1845,10,1,18,6,5,34.81132075,0,0,92.5,22.3,48.1,77.4
203,204,Sohail Tanvir,Pakistan,22,196,7,172,0,0,1,2,13.06666667,117.3429348,10,122,5,0,0,1,0,24.4,0,0,0,31,1,0,0,0,0,13,0,0,22,196,7,0,0,1,2,13.06666667,0,0,24.9,31.7,0,29
204,205,Umar Gul,Pakistan,25,165,9,166,0,0,2,6,10.3125,85.21962482,10,65,3,0,0,1,1,9.285714286,0,0,0,31,1,0,0,0,0,13,0,0,25,165,9,0,0,2,6,10.3125,0,0,32.2,25.6,0,37.6
205,206,Mohammad Asif,Pakistan,2,9,2,3,0,0,0,0,0,325,2,9,2,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,0
206,207,VD Philander,South Africa,4,14,0,30,0,0,0,0,3.5,45.89285714,4,14,0,0,0,0,0,3.5,0,0,4,14,0,0,0,0,0,3.5,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
207,208,M Morkel,South Africa,7,22,4,18,0,0,0,1,7.333333333,106.1904762,7,22,4,0,0,0,1,7.333333333,0,0,2,9,2,0,0,0,0,0,0,0,5,13,2,0,0,0,1,4.333333333,0,0,34,34,0,28.3
208,209,WPUJC Vaas,Sri Lanka,2,33,1,42,0,0,0,0,33,80.35714286,2,33,1,0,0,0,0,33,0,0,0,31,1,0,0,0,0,13,0,0,2,33,1,0,0,0,0,33,0,0,29.1,29.1,0,34
209,210,P Kumar,India,3,7,0,16,0,0,0,1,2.333333333,28.33333333,3,7,0,0,0,0,1,2.333333333,0,0,1,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,3.5,0,0,14.6,14.6,0,17
210,211,I Sharma,India,3,8,2,9,0,0,0,1,8,100,3,8,2,0,0,0,1,8,0,0,2,5,1,0,0,0,1,5,0,0,1,3,1,0,0,0,0,0,0,0,43.7,43.7,32.9,0
211,212,RN Lewis,West Indies,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212,213,JE Taylor,West Indies,14,118,5,95,0,0,0,1,13.11111111,134.3635333,10,98,4,0,0,0,0,16.33333333,0,0,4,27,3,0,0,0,0,27,0,0,10,91,2,0,0,0,1,11.375,0,0,22.7,24.3,65.9,21.2
213,214,JL Ontong,South Africa,10,158,0,111,0,0,2,1,15.8,125.5185844,10,158,0,0,0,2,1,15.8,0,0,6,109,0,0,0,1,1,18.16666667,0,0,4,49,0,0,0,1,0,12.25,0,0,18.5,18.5,18.4,20
214,215,Junaid Siddique,Bangladesh,7,159,0,112,0,1,1,1,22.71428571,135.4145854,7,159,0,0,1,1,1,22.71428571,0,0,0,31,1,0,0,0,0,13,0,0,7,159,0,0,1,1,1,22.71428571,0,0,18.7,18.7,0,21.8
215,216,Nadif Chowdhury,Bangladesh,2,17,1,16,0,0,0,0,17,101.6666667,2,17,1,0,0,0,0,17,0,0,0,31,1,0,0,0,0,13,0,0,2,17,1,0,0,0,0,17,0,0,29.1,29.1,0,34
216,217,NL McCullum,New Zealand,38,299,12,310,0,0,1,4,11.5,82.02573896,10,61,3,0,0,0,1,8.714285714,0,0,9,33,2,0,0,0,2,4.714285714,0,0,29,266,10,0,0,1,2,14,0,0,25.3,20.8,21.2,29.9
217,218,JN Snape,England,1,7,0,11,0,0,0,0,7,63.63636364,1,7,0,0,0,0,0,7,0,0,0,31,1,0,0,0,0,13,0,0,1,7,0,0,0,0,0,7,0,0,14.6,14.6,0,17
218,219,P Mustard,England,2,60,0,38,0,0,1,0,30,156.9230769,2,60,0,0,0,1,0,30,0,0,0,31,1,0,0,0,0,13,0,0,2,60,0,0,0,1,0,30,0,0,15.6,15.6,0,18.2
219,220,GP Swann,England,15,104,9,91,0,0,1,3,17.33333333,82.32071632,10,71,6,0,0,1,2,17.75,0,0,5,33,2,0,0,0,2,11,0,0,10,71,7,0,0,1,1,23.66666667,0,0,40.9,40.8,27.5,61.8
220,221,RJ Sidebottom,England,1,5,1,4,0,0,0,0,0,125,1,5,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
221,222,JD Ryder,New Zealand,21,457,2,369,0,3,4,2,24.05263158,108.8187448,10,182,1,0,1,2,2,20.22222222,0,0,12,238,1,0,2,0,2,21.63636364,0,0,9,219,1,0,1,4,0,27.375,0,0,30.5,23.1,25.1,28.1
222,223,JM How,New Zealand,5,56,0,68,0,0,1,0,11.2,73.46507177,5,56,0,0,0,1,0,11.2,0,0,2,37,0,0,0,1,0,18.5,0,0,3,19,0,0,0,0,0,6.333333333,0,0,17.4,17.4,18.4,17
223,224,TG Southee,New Zealand,31,249,9,178,0,0,1,4,11.31818182,120.2284003,10,104,3,0,0,1,0,14.85714286,0,0,17,133,6,0,0,1,2,12.09090909,0,0,14,116,3,0,0,0,2,10.54545455,0,0,24.4,23.8,30,21.6
224,225,CS Martin,New Zealand,1,5,1,6,0,0,0,0,0,83.33333333,1,5,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
225,226,GJ Hopkins,New Zealand,8,86,1,72,0,0,1,0,12.28571429,94.11825307,8,86,1,0,0,1,0,12.28571429,0,0,2,57,0,0,0,1,0,28.5,0,0,6,29,1,0,0,0,0,5.8,0,0,19.6,19.6,17.7,20.4
